scene,name,description,setup,room,object,
3,bmori1,Forest Temple,0,10,"0073",
3,bmori1,Forest Temple,0,10,"0072",
3,bmori1,Forest Temple,0,10,"0099",
3,bmori1,Forest Temple,0,10,"005D",
3,bmori1,Forest Temple,0,10,"0024",
3,bmori1,Forest Temple,0,10,"00A4",
3,bmori1,Forest Temple,0,10,"000E",
3,bmori1,Forest Temple,0,10,"0007",
3,bmori1,Forest Temple,0,10,"0039",
3,bmori1,Forest Temple,0,10,"00B7",
3,bmori1,Forest Temple,0,10,"0090",
3,bmori1,Forest Temple,0,11,"0073",
3,bmori1,Forest Temple,0,11,"0072",
3,bmori1,Forest Temple,0,11,"0099",
3,bmori1,Forest Temple,0,11,"00A4",
3,bmori1,Forest Temple,0,11,"000E",
3,bmori1,Forest Temple,0,11,"0090",
3,bmori1,Forest Temple,0,11,"005C",
3,bmori1,Forest Temple,0,11,"006F",
3,bmori1,Forest Temple,0,11,"005D",
3,bmori1,Forest Temple,0,11,"0024",
3,bmori1,Forest Temple,0,11,"00B7",
3,bmori1,Forest Temple,0,12,"0073",
3,bmori1,Forest Temple,0,12,"0072",
3,bmori1,Forest Temple,0,12,"0099",
3,bmori1,Forest Temple,0,12,"00A4",
3,bmori1,Forest Temple,0,12,"000E",
3,bmori1,Forest Temple,0,12,"0090",
3,bmori1,Forest Temple,0,12,"005C",
3,bmori1,Forest Temple,0,12,"006F",
3,bmori1,Forest Temple,0,13,"0073",
3,bmori1,Forest Temple,0,13,"0072",
3,bmori1,Forest Temple,0,13,"0099",
3,bmori1,Forest Temple,0,13,"00A4",
3,bmori1,Forest Temple,0,13,"000E",
3,bmori1,Forest Temple,0,13,"0090",
3,bmori1,Forest Temple,0,13,"0070",
3,bmori1,Forest Temple,0,13,"0071",
3,bmori1,Forest Temple,0,14,"0073",
3,bmori1,Forest Temple,0,14,"0072",
3,bmori1,Forest Temple,0,14,"0099",
3,bmori1,Forest Temple,0,14,"00A4",
3,bmori1,Forest Temple,0,14,"000E",
3,bmori1,Forest Temple,0,14,"0090",
3,bmori1,Forest Temple,0,14,"0070",
3,bmori1,Forest Temple,0,14,"0071",
3,bmori1,Forest Temple,0,14,"000D",
3,bmori1,Forest Temple,0,14,"005D",
3,bmori1,Forest Temple,0,14,"0024",
3,bmori1,Forest Temple,0,15,"0073",
3,bmori1,Forest Temple,0,15,"0072",
3,bmori1,Forest Temple,0,15,"0099",
3,bmori1,Forest Temple,0,15,"005D",
3,bmori1,Forest Temple,0,15,"0024",
3,bmori1,Forest Temple,0,15,"00A4",
3,bmori1,Forest Temple,0,15,"000E",
3,bmori1,Forest Temple,0,16,"0073",
3,bmori1,Forest Temple,0,16,"0072",
3,bmori1,Forest Temple,0,16,"0099",
3,bmori1,Forest Temple,0,16,"005D",
3,bmori1,Forest Temple,0,16,"0024",
3,bmori1,Forest Temple,0,16,"00A4",
3,bmori1,Forest Temple,0,16,"000E",
3,bmori1,Forest Temple,0,17,"0073",
3,bmori1,Forest Temple,0,17,"0072",
3,bmori1,Forest Temple,0,17,"0099",
3,bmori1,Forest Temple,0,17,"005D",
3,bmori1,Forest Temple,0,17,"0024",
3,bmori1,Forest Temple,0,17,"00A4",
3,bmori1,Forest Temple,0,17,"000E",
3,bmori1,Forest Temple,0,17,"00B0",
3,bmori1,Forest Temple,0,17,"015C",
3,bmori1,Forest Temple,0,18,"0073",
3,bmori1,Forest Temple,0,18,"0072",
3,bmori1,Forest Temple,0,18,"0099",
3,bmori1,Forest Temple,0,18,"005D",
3,bmori1,Forest Temple,0,18,"0024",
3,bmori1,Forest Temple,0,18,"00A4",
3,bmori1,Forest Temple,0,18,"000E",
3,bmori1,Forest Temple,0,18,"0090",
3,bmori1,Forest Temple,0,18,"000B",
3,bmori1,Forest Temple,0,18,"00B7",
3,bmori1,Forest Temple,0,19,"0073",
3,bmori1,Forest Temple,0,19,"0072",
3,bmori1,Forest Temple,0,19,"0099",
3,bmori1,Forest Temple,0,19,"00A4",
3,bmori1,Forest Temple,0,19,"000E",
3,bmori1,Forest Temple,0,19,"0090",
3,bmori1,Forest Temple,0,19,"005C",
3,bmori1,Forest Temple,0,19,"006F",
3,bmori1,Forest Temple,0,19,"000B",
3,bmori1,Forest Temple,0,20,"0073",
3,bmori1,Forest Temple,0,20,"0072",
3,bmori1,Forest Temple,0,20,"0099",
3,bmori1,Forest Temple,0,20,"00A4",
3,bmori1,Forest Temple,0,20,"000E",
3,bmori1,Forest Temple,0,20,"0090",
3,bmori1,Forest Temple,0,20,"0070",
3,bmori1,Forest Temple,0,20,"0071",
3,bmori1,Forest Temple,0,20,"005D",
3,bmori1,Forest Temple,0,20,"000B",
3,bmori1,Forest Temple,0,21,"0073",
3,bmori1,Forest Temple,0,21,"0072",
3,bmori1,Forest Temple,0,21,"0099",
3,bmori1,Forest Temple,0,21,"005D",
3,bmori1,Forest Temple,0,21,"0024",
3,bmori1,Forest Temple,0,21,"00A4",
3,bmori1,Forest Temple,0,21,"000E",
3,bmori1,Forest Temple,0,21,"0007",
3,bmori1,Forest Temple,0,21,"0039",
3,bmori1,Forest Temple,0,21,"00B7",
3,bmori1,Forest Temple,0,22,"0073",
3,bmori1,Forest Temple,0,22,"0072",
3,bmori1,Forest Temple,0,22,"0099",
3,bmori1,Forest Temple,0,22,"005D",
3,bmori1,Forest Temple,0,22,"0024",
3,bmori1,Forest Temple,0,22,"00A4",
3,bmori1,Forest Temple,0,22,"000E",
3,bmori1,Forest Temple,0,22,"00B0",
4,hidan,Fire Temple,0,0,"002C",
4,hidan,Fire Temple,0,0,"000E",
4,hidan,Fire Temple,0,0,"005D",
4,hidan,Fire Temple,0,0,"000D",
4,hidan,Fire Temple,0,0,"0085",
4,hidan,Fire Temple,0,0,"00A4",
4,hidan,Fire Temple,0,0,"005F",
4,hidan,Fire Temple,0,1,"002C",
4,hidan,Fire Temple,0,1,"000E",
4,hidan,Fire Temple,0,1,"005D",
4,hidan,Fire Temple,0,1,"000D",
4,hidan,Fire Temple,0,1,"0085",
4,hidan,Fire Temple,0,1,"00A4",
4,hidan,Fire Temple,0,1,"005F",
4,hidan,Fire Temple,0,1,"0190",
4,hidan,Fire Temple,0,1,"00A8",
4,hidan,Fire Temple,0,2,"002C",
4,hidan,Fire Temple,0,2,"000E",
4,hidan,Fire Temple,0,2,"00B0",
4,hidan,Fire Temple,0,2,"009D",
4,hidan,Fire Temple,0,2,"00C9",
4,hidan,Fire Temple,0,2,"011C",
4,hidan,Fire Temple,0,3,"002C",
4,hidan,Fire Temple,0,3,"0025",
4,hidan,Fire Temple,0,3,"005D",
4,hidan,Fire Temple,0,3,"000D",
4,hidan,Fire Temple,0,3,"0085",
4,hidan,Fire Temple,0,3,"00A4",
4,hidan,Fire Temple,0,3,"005F",
4,hidan,Fire Temple,0,3,"000E",
4,hidan,Fire Temple,0,3,"0090",
4,hidan,Fire Temple,0,3,"009E",
4,hidan,Fire Temple,0,4,"002C",
4,hidan,Fire Temple,0,4,"0025",
4,hidan,Fire Temple,0,4,"005D",
4,hidan,Fire Temple,0,4,"000D",
4,hidan,Fire Temple,0,4,"0085",
4,hidan,Fire Temple,0,4,"00A4",
4,hidan,Fire Temple,0,4,"005F",
4,hidan,Fire Temple,0,4,"000E",
4,hidan,Fire Temple,0,4,"00C9",
4,hidan,Fire Temple,0,5,"002C",
4,hidan,Fire Temple,0,5,"0025",
4,hidan,Fire Temple,0,5,"011F",
4,hidan,Fire Temple,0,5,"000E",
4,hidan,Fire Temple,0,5,"00C9",
4,hidan,Fire Temple,0,5,"011C",
4,hidan,Fire Temple,0,5,"0024",
4,hidan,Fire Temple,0,5,"015C",
4,hidan,Fire Temple,0,5,"0154",
4,hidan,Fire Temple,0,6,"002C",
4,hidan,Fire Temple,0,6,"0025",
4,hidan,Fire Temple,0,6,"005D",
4,hidan,Fire Temple,0,6,"000D",
4,hidan,Fire Temple,0,6,"0085",
4,hidan,Fire Temple,0,6,"00A4",
4,hidan,Fire Temple,0,6,"005F",
4,hidan,Fire Temple,0,6,"000E",
4,hidan,Fire Temple,0,6,"00B7",
4,hidan,Fire Temple,0,7,"002C",
4,hidan,Fire Temple,0,7,"0025",
4,hidan,Fire Temple,0,7,"005D",
4,hidan,Fire Temple,0,7,"000D",
4,hidan,Fire Temple,0,7,"0085",
4,hidan,Fire Temple,0,7,"00A4",
4,hidan,Fire Temple,0,7,"005F",
4,hidan,Fire Temple,0,7,"0024",
4,hidan,Fire Temple,0,7,"015C",
4,hidan,Fire Temple,0,8,"002C",
4,hidan,Fire Temple,0,8,"0025",
4,hidan,Fire Temple,0,8,"000D",
4,hidan,Fire Temple,0,8,"0085",
4,hidan,Fire Temple,0,8,"011C",
4,hidan,Fire Temple,0,8,"00A4",
4,hidan,Fire Temple,0,8,"000E",
4,hidan,Fire Temple,0,8,"0024",
4,hidan,Fire Temple,0,8,"015C",
4,hidan,Fire Temple,0,9,"002C",
4,hidan,Fire Temple,0,9,"0025",
4,hidan,Fire Temple,0,9,"005D",
4,hidan,Fire Temple,0,9,"000D",
4,hidan,Fire Temple,0,9,"0085",
4,hidan,Fire Temple,0,9,"00A4",
4,hidan,Fire Temple,0,9,"005F",
4,hidan,Fire Temple,0,9,"000E",
4,hidan,Fire Temple,0,10,"002C",
4,hidan,Fire Temple,0,10,"00A4",
4,hidan,Fire Temple,0,10,"000E",
4,hidan,Fire Temple,0,10,"00C9",
4,hidan,Fire Temple,0,10,"011C",
4,hidan,Fire Temple,0,10,"0190",
4,hidan,Fire Temple,0,10,"00A8",
4,hidan,Fire Temple,0,10,"011F",
4,hidan,Fire Temple,0,10,"018E",
4,hidan,Fire Temple,0,10,"000D",
4,hidan,Fire Temple,0,10,"0085",
4,hidan,Fire Temple,0,10,"005F",
4,hidan,Fire Temple,0,11,"002C",
4,hidan,Fire Temple,0,11,"00A4",
4,hidan,Fire Temple,0,11,"000E",
4,hidan,Fire Temple,0,11,"00C9",
4,hidan,Fire Temple,0,11,"011C",
4,hidan,Fire Temple,0,11,"0190",
4,hidan,Fire Temple,0,11,"00A8",
4,hidan,Fire Temple,0,11,"011F",
4,hidan,Fire Temple,0,11,"018E",
4,hidan,Fire Temple,0,11,"000D",
4,hidan,Fire Temple,0,11,"0085",
4,hidan,Fire Temple,0,11,"005F",
4,hidan,Fire Temple,0,12,"002C",
4,hidan,Fire Temple,0,12,"0025",
4,hidan,Fire Temple,0,12,"005D",
4,hidan,Fire Temple,0,12,"000D",
4,hidan,Fire Temple,0,12,"0085",
4,hidan,Fire Temple,0,12,"00A4",
4,hidan,Fire Temple,0,12,"005F",
4,hidan,Fire Temple,0,13,"002C",
4,hidan,Fire Temple,0,13,"0025",
4,hidan,Fire Temple,0,13,"005D",
4,hidan,Fire Temple,0,13,"000D",
4,hidan,Fire Temple,0,13,"0085",
4,hidan,Fire Temple,0,13,"00A4",
4,hidan,Fire Temple,0,13,"005F",
4,hidan,Fire Temple,0,13,"000E",
4,hidan,Fire Temple,0,13,"011F",
4,hidan,Fire Temple,0,13,"00B7",
4,hidan,Fire Temple,0,14,"002C",
4,hidan,Fire Temple,0,14,"0025",
4,hidan,Fire Temple,0,14,"005D",
4,hidan,Fire Temple,0,14,"000D",
4,hidan,Fire Temple,0,14,"0085",
4,hidan,Fire Temple,0,14,"00A4",
4,hidan,Fire Temple,0,14,"005F",
4,hidan,Fire Temple,0,14,"000E",
4,hidan,Fire Temple,0,14,"008B",
4,hidan,Fire Temple,0,15,"002C",
4,hidan,Fire Temple,0,15,"0025",
4,hidan,Fire Temple,0,15,"005D",
4,hidan,Fire Temple,0,15,"000D",
4,hidan,Fire Temple,0,15,"0085",
4,hidan,Fire Temple,0,15,"00A4",
4,hidan,Fire Temple,0,15,"005F",
4,hidan,Fire Temple,0,16,"002C",
4,hidan,Fire Temple,0,16,"0025",
4,hidan,Fire Temple,0,16,"005D",
4,hidan,Fire Temple,0,16,"000D",
4,hidan,Fire Temple,0,16,"0085",
4,hidan,Fire Temple,0,16,"00A4",
4,hidan,Fire Temple,0,16,"005F",
4,hidan,Fire Temple,0,16,"000E",
4,hidan,Fire Temple,0,16,"00B7",
4,hidan,Fire Temple,0,16,"018E",
4,hidan,Fire Temple,0,17,"002C",
4,hidan,Fire Temple,0,17,"00C9",
4,hidan,Fire Temple,0,17,"000E",
4,hidan,Fire Temple,0,18,"002C",
4,hidan,Fire Temple,0,18,"0025",
4,hidan,Fire Temple,0,18,"005D",
4,hidan,Fire Temple,0,18,"000D",
4,hidan,Fire Temple,0,18,"0085",
4,hidan,Fire Temple,0,18,"00A4",
4,hidan,Fire Temple,0,18,"005F",
4,hidan,Fire Temple,0,18,"0024",
4,hidan,Fire Temple,0,18,"015C",
4,hidan,Fire Temple,0,18,"00D4",
4,hidan,Fire Temple,0,18,"00DC",
4,hidan,Fire Temple,0,18,"00F2",
4,hidan,Fire Temple,0,19,"002C",
4,hidan,Fire Temple,0,19,"0025",
4,hidan,Fire Temple,0,19,"005D",
4,hidan,Fire Temple,0,19,"000D",
4,hidan,Fire Temple,0,19,"0085",
4,hidan,Fire Temple,0,19,"00A4",
4,hidan,Fire Temple,0,19,"005F",
4,hidan,Fire Temple,0,19,"0024",
4,hidan,Fire Temple,0,19,"015C",
4,hidan,Fire Temple,0,19,"00D4",
4,hidan,Fire Temple,0,19,"00F2",
4,hidan,Fire Temple,0,19,"00DC",
4,hidan,Fire Temple,0,20,"002C",
4,hidan,Fire Temple,0,20,"000E",
4,hidan,Fire Temple,0,20,"00A4",
4,hidan,Fire Temple,0,20,"00C9",
4,hidan,Fire Temple,0,21,"002C",
4,hidan,Fire Temple,0,21,"0025",
4,hidan,Fire Temple,0,21,"005D",
4,hidan,Fire Temple,0,21,"000D",
4,hidan,Fire Temple,0,21,"0085",
4,hidan,Fire Temple,0,21,"00A4",
4,hidan,Fire Temple,0,21,"005F",
4,hidan,Fire Temple,0,21,"0024",
4,hidan,Fire Temple,0,21,"015C",
4,hidan,Fire Temple,0,21,"00B7",
4,hidan,Fire Temple,0,22,"002C",
4,hidan,Fire Temple,0,22,"000E",
4,hidan,Fire Temple,0,22,"00A4",
4,hidan,Fire Temple,0,22,"00C9",
4,hidan,Fire Temple,0,23,"002C",
4,hidan,Fire Temple,0,23,"0025",
4,hidan,Fire Temple,0,23,"005D",
4,hidan,Fire Temple,0,23,"000D",
4,hidan,Fire Temple,0,23,"0085",
4,hidan,Fire Temple,0,23,"00A4",
4,hidan,Fire Temple,0,23,"005F",
4,hidan,Fire Temple,0,23,"000E",
4,hidan,Fire Temple,0,23,"00C9",
4,hidan,Fire Temple,0,24,"002C",
4,hidan,Fire Temple,0,24,"0025",
4,hidan,Fire Temple,0,24,"005D",
4,hidan,Fire Temple,0,24,"000D",
4,hidan,Fire Temple,0,24,"0038",
4,hidan,Fire Temple,0,24,"0085",
4,hidan,Fire Temple,0,24,"00A4",
4,hidan,Fire Temple,0,24,"005F",
4,hidan,Fire Temple,0,24,"009E",
4,hidan,Fire Temple,0,25,"002C",
4,hidan,Fire Temple,0,25,"0025",
4,hidan,Fire Temple,0,25,"005D",
4,hidan,Fire Temple,0,25,"000D",
4,hidan,Fire Temple,0,25,"0038",
4,hidan,Fire Temple,0,25,"0085",
4,hidan,Fire Temple,0,25,"00A4",
4,hidan,Fire Temple,0,25,"005F",
4,hidan,Fire Temple,0,25,"000E",
4,hidan,Fire Temple,0,26,"002C",
4,hidan,Fire Temple,0,26,"000E",
4,hidan,Fire Temple,0,26,"00B0",
4,hidan,Fire Temple,0,26,"009D",
4,hidan,Fire Temple,0,26,"00C9",
4,hidan,Fire Temple,0,26,"011C",
5,mizusin,Water Temple,0,0,"0059",
5,mizusin,Water Temple,0,0,"00A4",
5,mizusin,Water Temple,0,0,"00B5",
5,mizusin,Water Temple,0,0,"00E5",
5,mizusin,Water Temple,0,0,"0016",
5,mizusin,Water Temple,0,0,"0026",
5,mizusin,Water Temple,0,0,"000E",
5,mizusin,Water Temple,0,0,"0090",
5,mizusin,Water Temple,0,0,"00A4",
5,mizusin,Water Temple,0,0,"011C",
5,mizusin,Water Temple,0,0,"00CA",
5,mizusin,Water Temple,0,0,"0154",
5,mizusin,Water Temple,0,1,"0059",
5,mizusin,Water Temple,0,1,"00A4",
5,mizusin,Water Temple,0,1,"00B5",
5,mizusin,Water Temple,0,1,"00E5",
5,mizusin,Water Temple,0,1,"0016",
5,mizusin,Water Temple,0,1,"0026",
5,mizusin,Water Temple,0,1,"000E",
5,mizusin,Water Temple,0,1,"0090",
5,mizusin,Water Temple,0,1,"00A4",
5,mizusin,Water Temple,0,1,"011C",
5,mizusin,Water Temple,0,1,"0024",
5,mizusin,Water Temple,0,1,"015C",
5,mizusin,Water Temple,0,2,"0059",
5,mizusin,Water Temple,0,2,"013B",
5,mizusin,Water Temple,0,2,"013A",
5,mizusin,Water Temple,0,2,"011C",
5,mizusin,Water Temple,0,2,"00B5",
5,mizusin,Water Temple,0,2,"00E5",
5,mizusin,Water Temple,0,2,"0016",
5,mizusin,Water Temple,0,2,"0012",
5,mizusin,Water Temple,0,2,"0026",
5,mizusin,Water Temple,0,2,"000E",
5,mizusin,Water Temple,0,2,"0090",
5,mizusin,Water Temple,0,2,"00A4",
5,mizusin,Water Temple,0,3,"0059",
5,mizusin,Water Temple,0,3,"013B",
5,mizusin,Water Temple,0,3,"013A",
5,mizusin,Water Temple,0,3,"011C",
5,mizusin,Water Temple,0,3,"00B5",
5,mizusin,Water Temple,0,3,"00E5",
5,mizusin,Water Temple,0,3,"0016",
5,mizusin,Water Temple,0,3,"0012",
5,mizusin,Water Temple,0,3,"0026",
5,mizusin,Water Temple,0,3,"0024",
5,mizusin,Water Temple,0,3,"015C",
5,mizusin,Water Temple,0,4,"0059",
5,mizusin,Water Temple,0,4,"013B",
5,mizusin,Water Temple,0,4,"013A",
5,mizusin,Water Temple,0,4,"011C",
5,mizusin,Water Temple,0,4,"00B5",
5,mizusin,Water Temple,0,4,"00E5",
5,mizusin,Water Temple,0,4,"0016",
5,mizusin,Water Temple,0,4,"0012",
5,mizusin,Water Temple,0,4,"0026",
5,mizusin,Water Temple,0,4,"000E",
5,mizusin,Water Temple,0,5,"0059",
5,mizusin,Water Temple,0,5,"013B",
5,mizusin,Water Temple,0,5,"013A",
5,mizusin,Water Temple,0,5,"011C",
5,mizusin,Water Temple,0,5,"00B5",
5,mizusin,Water Temple,0,5,"00E5",
5,mizusin,Water Temple,0,5,"0016",
5,mizusin,Water Temple,0,5,"0012",
5,mizusin,Water Temple,0,5,"0026",
5,mizusin,Water Temple,0,5,"000D",
5,mizusin,Water Temple,0,5,"0024",
5,mizusin,Water Temple,0,5,"015C",
5,mizusin,Water Temple,0,6,"0059",
5,mizusin,Water Temple,0,6,"0125",
5,mizusin,Water Temple,0,6,"00B5",
5,mizusin,Water Temple,0,6,"00E5",
5,mizusin,Water Temple,0,6,"0016",
5,mizusin,Water Temple,0,6,"0012",
5,mizusin,Water Temple,0,6,"0026",
5,mizusin,Water Temple,0,6,"011C",
5,mizusin,Water Temple,0,6,"00D4",
5,mizusin,Water Temple,0,6,"00DC",
5,mizusin,Water Temple,0,6,"00F2",
5,mizusin,Water Temple,0,6,"000D",
5,mizusin,Water Temple,0,7,"0059",
5,mizusin,Water Temple,0,7,"0125",
5,mizusin,Water Temple,0,7,"013B",
5,mizusin,Water Temple,0,7,"013A",
5,mizusin,Water Temple,0,7,"00B5",
5,mizusin,Water Temple,0,7,"00E5",
5,mizusin,Water Temple,0,7,"0016",
5,mizusin,Water Temple,0,7,"0012",
5,mizusin,Water Temple,0,7,"0026",
5,mizusin,Water Temple,0,7,"011C",
5,mizusin,Water Temple,0,7,"000E",
5,mizusin,Water Temple,0,7,"0090",
5,mizusin,Water Temple,0,7,"0190",
5,mizusin,Water Temple,0,7,"00A8",
5,mizusin,Water Temple,0,8,"0059",
5,mizusin,Water Temple,0,8,"013B",
5,mizusin,Water Temple,0,8,"013A",
5,mizusin,Water Temple,0,8,"011C",
5,mizusin,Water Temple,0,8,"00B5",
5,mizusin,Water Temple,0,8,"00E5",
5,mizusin,Water Temple,0,8,"0016",
5,mizusin,Water Temple,0,8,"0026",
5,mizusin,Water Temple,0,8,"000E",
5,mizusin,Water Temple,0,8,"011F",
5,mizusin,Water Temple,0,8,"00B7",
5,mizusin,Water Temple,0,8,"000D",
5,mizusin,Water Temple,0,8,"0024",
5,mizusin,Water Temple,0,8,"015C",
5,mizusin,Water Temple,0,9,"0059",
5,mizusin,Water Temple,0,9,"013B",
5,mizusin,Water Temple,0,9,"013A",
5,mizusin,Water Temple,0,9,"011C",
5,mizusin,Water Temple,0,9,"00B5",
5,mizusin,Water Temple,0,9,"00E5",
5,mizusin,Water Temple,0,9,"0016",
5,mizusin,Water Temple,0,9,"0026",
5,mizusin,Water Temple,0,9,"000E",
5,mizusin,Water Temple,0,10,"0059",
5,mizusin,Water Temple,0,10,"013B",
5,mizusin,Water Temple,0,10,"013A",
5,mizusin,Water Temple,0,10,"011C",
5,mizusin,Water Temple,0,10,"00B5",
5,mizusin,Water Temple,0,10,"00E5",
5,mizusin,Water Temple,0,10,"0016",
5,mizusin,Water Temple,0,10,"0012",
5,mizusin,Water Temple,0,10,"0026",
5,mizusin,Water Temple,0,10,"000E",
5,mizusin,Water Temple,0,10,"0090",
5,mizusin,Water Temple,0,11,"0059",
5,mizusin,Water Temple,0,11,"013B",
5,mizusin,Water Temple,0,11,"013A",
5,mizusin,Water Temple,0,11,"011C",
5,mizusin,Water Temple,0,11,"00B5",
5,mizusin,Water Temple,0,11,"00E5",
5,mizusin,Water Temple,0,11,"0016",
5,mizusin,Water Temple,0,11,"0012",
5,mizusin,Water Temple,0,11,"0026",
5,mizusin,Water Temple,0,11,"00B0",
5,mizusin,Water Temple,0,11,"0090",
5,mizusin,Water Temple,0,11,"0085",
5,mizusin,Water Temple,0,12,"0059",
5,mizusin,Water Temple,0,12,"013B",
5,mizusin,Water Temple,0,12,"013A",
5,mizusin,Water Temple,0,12,"011C",
5,mizusin,Water Temple,0,12,"00B5",
5,mizusin,Water Temple,0,12,"00E5",
5,mizusin,Water Temple,0,12,"0016",
5,mizusin,Water Temple,0,12,"0012",
5,mizusin,Water Temple,0,12,"0026",
5,mizusin,Water Temple,0,12,"011F",
5,mizusin,Water Temple,0,12,"0090",
5,mizusin,Water Temple,0,12,"0024",
5,mizusin,Water Temple,0,12,"015C",
5,mizusin,Water Temple,0,13,"0059",
5,mizusin,Water Temple,0,13,"0125",
5,mizusin,Water Temple,0,13,"013B",
5,mizusin,Water Temple,0,13,"013A",
5,mizusin,Water Temple,0,13,"0020",
5,mizusin,Water Temple,0,14,"0059",
5,mizusin,Water Temple,0,14,"013B",
5,mizusin,Water Temple,0,14,"013A",
5,mizusin,Water Temple,0,14,"011C",
5,mizusin,Water Temple,0,14,"00B5",
5,mizusin,Water Temple,0,14,"00E5",
5,mizusin,Water Temple,0,14,"0016",
5,mizusin,Water Temple,0,14,"0012",
5,mizusin,Water Temple,0,14,"0026",
5,mizusin,Water Temple,0,14,"000E",
5,mizusin,Water Temple,0,14,"0090",
5,mizusin,Water Temple,0,15,"0059",
5,mizusin,Water Temple,0,15,"013B",
5,mizusin,Water Temple,0,15,"013A",
5,mizusin,Water Temple,0,15,"011C",
5,mizusin,Water Temple,0,15,"00B5",
5,mizusin,Water Temple,0,15,"00E5",
5,mizusin,Water Temple,0,15,"0016",
5,mizusin,Water Temple,0,15,"0012",
5,mizusin,Water Temple,0,15,"0026",
5,mizusin,Water Temple,0,15,"000E",
5,mizusin,Water Temple,0,15,"00A4",
5,mizusin,Water Temple,0,15,"0090",
5,mizusin,Water Temple,0,16,"0059",
5,mizusin,Water Temple,0,16,"013B",
5,mizusin,Water Temple,0,16,"013A",
5,mizusin,Water Temple,0,16,"011C",
5,mizusin,Water Temple,0,16,"00B5",
5,mizusin,Water Temple,0,16,"00E5",
5,mizusin,Water Temple,0,16,"0016",
5,mizusin,Water Temple,0,16,"0012",
5,mizusin,Water Temple,0,16,"0026",
5,mizusin,Water Temple,0,16,"000E",
5,mizusin,Water Temple,0,16,"0090",
5,mizusin,Water Temple,0,17,"0059",
5,mizusin,Water Temple,0,17,"00A4",
5,mizusin,Water Temple,0,17,"00B5",
5,mizusin,Water Temple,0,17,"00E5",
5,mizusin,Water Temple,0,17,"0016",
5,mizusin,Water Temple,0,17,"0026",
5,mizusin,Water Temple,0,17,"000E",
5,mizusin,Water Temple,0,17,"0090",
5,mizusin,Water Temple,0,17,"00A4",
5,mizusin,Water Temple,0,17,"011C",
5,mizusin,Water Temple,0,17,"00CA",
5,mizusin,Water Temple,0,18,"0059",
5,mizusin,Water Temple,0,18,"013B",
5,mizusin,Water Temple,0,18,"013A",
5,mizusin,Water Temple,0,18,"011C",
5,mizusin,Water Temple,0,18,"00B5",
5,mizusin,Water Temple,0,18,"00E5",
5,mizusin,Water Temple,0,18,"0016",
5,mizusin,Water Temple,0,18,"0012",
5,mizusin,Water Temple,0,18,"0026",
5,mizusin,Water Temple,0,18,"000E",
5,mizusin,Water Temple,0,18,"0090",
5,mizusin,Water Temple,0,19,"0059",
5,mizusin,Water Temple,0,19,"013B",
5,mizusin,Water Temple,0,19,"013A",
5,mizusin,Water Temple,0,19,"011C",
5,mizusin,Water Temple,0,19,"00B5",
5,mizusin,Water Temple,0,19,"00E5",
5,mizusin,Water Temple,0,19,"0016",
5,mizusin,Water Temple,0,19,"0012",
5,mizusin,Water Temple,0,19,"0026",
5,mizusin,Water Temple,0,19,"000E",
5,mizusin,Water Temple,0,19,"0090",
5,mizusin,Water Temple,0,20,"0059",
5,mizusin,Water Temple,0,20,"00A4",
5,mizusin,Water Temple,0,20,"00B5",
5,mizusin,Water Temple,0,20,"00E5",
5,mizusin,Water Temple,0,20,"0016",
5,mizusin,Water Temple,0,20,"0026",
5,mizusin,Water Temple,0,20,"000E",
5,mizusin,Water Temple,0,20,"0090",
5,mizusin,Water Temple,0,20,"00A4",
5,mizusin,Water Temple,0,20,"011C",
5,mizusin,Water Temple,0,21,"0059",
5,mizusin,Water Temple,0,21,"013B",
5,mizusin,Water Temple,0,21,"013A",
5,mizusin,Water Temple,0,21,"011C",
5,mizusin,Water Temple,0,21,"00B5",
5,mizusin,Water Temple,0,21,"00E5",
5,mizusin,Water Temple,0,21,"0016",
5,mizusin,Water Temple,0,21,"0026",
5,mizusin,Water Temple,0,21,"000E",
5,mizusin,Water Temple,0,21,"011F",
5,mizusin,Water Temple,0,21,"00B7",
5,mizusin,Water Temple,0,21,"000D",
5,mizusin,Water Temple,0,21,"0024",
5,mizusin,Water Temple,0,21,"015C",
5,mizusin,Water Temple,0,21,"00B7",
5,mizusin,Water Temple,0,22,"0059",
5,mizusin,Water Temple,0,22,"013B",
5,mizusin,Water Temple,0,22,"013A",
5,mizusin,Water Temple,0,22,"011C",
5,mizusin,Water Temple,0,22,"00B5",
5,mizusin,Water Temple,0,22,"00E5",
5,mizusin,Water Temple,0,22,"0016",
5,mizusin,Water Temple,0,22,"0012",
5,mizusin,Water Temple,0,22,"0026",
5,mizusin,Water Temple,0,22,"00B0",
6,jyasinzou,Spirit Temple,0,0,"00F1",
6,jyasinzou,Spirit Temple,0,0,"016D",
6,jyasinzou,Spirit Temple,0,0,"00A4",
6,jyasinzou,Spirit Temple,0,0,"0038",
6,jyasinzou,Spirit Temple,0,0,"00B3",
6,jyasinzou,Spirit Temple,0,0,"0085",
6,jyasinzou,Spirit Temple,0,0,"000D",
6,jyasinzou,Spirit Temple,0,0,"008B",
6,jyasinzou,Spirit Temple,0,1,"00F1",
6,jyasinzou,Spirit Temple,0,1,"016D",
6,jyasinzou,Spirit Temple,0,1,"00A4",
